,daterep,day,month,year,cases,deaths,countries_and_territories,geoid
4847,12/03/2020,12,3,2020,16,1,Philippines,PH
4848,11/03/2020,11,3,2020,0,0,Philippines,PH
4849,10/03/2020,10,3,2020,23,0,Philippines,PH
4850,09/03/2020,9,3,2020,4,0,Philippines,PH
4851,08/03/2020,8,3,2020,1,0,Philippines,PH
4852,07/03/2020,7,3,2020,2,0,Philippines,PH
4853,02/03/2020,2,3,2020,0,0,Philippines,PH
4854,01/03/2020,1,3,2020,0,0,Philippines,PH
4855,29/02/2020,29,2,2020,0,0,Philippines,PH
4856,28/02/2020,28,2,2020,0,0,Philippines,PH
4857,27/02/2020,27,2,2020,0,0,Philippines,PH
4858,26/02/2020,26,2,2020,0,0,Philippines,PH
4859,25/02/2020,25,2,2020,0,0,Philippines,PH
4860,24/02/2020,24,2,2020,0,0,Philippines,PH
4861,23/02/2020,23,2,2020,0,0,Philippines,PH
4862,22/02/2020,22,2,2020,0,0,Philippines,PH
4863,21/02/2020,21,2,2020,0,0,Philippines,PH
4864,20/02/2020,20,2,2020,0,0,Philippines,PH
4865,19/02/2020,19,2,2020,0,0,Philippines,PH
4866,18/02/2020,18,2,2020,0,0,Philippines,PH
4867,17/02/2020,17,2,2020,0,0,Philippines,PH
4868,16/02/2020,16,2,2020,0,0,Philippines,PH
4869,15/02/2020,15,2,2020,0,0,Philippines,PH
4870,14/02/2020,14,2,2020,0,0,Philippines,PH
4871,13/02/2020,13,2,2020,0,0,Philippines,PH
4872,12/02/2020,12,2,2020,0,0,Philippines,PH
4873,11/02/2020,11,2,2020,0,0,Philippines,PH
4874,10/02/2020,10,2,2020,0,0,Philippines,PH
4875,09/02/2020,9,2,2020,0,0,Philippines,PH
4876,08/02/2020,8,2,2020,0,0,Philippines,PH
4877,07/02/2020,7,2,2020,0,0,Philippines,PH
4878,06/02/2020,6,2,2020,1,0,Philippines,PH
4879,05/02/2020,5,2,2020,0,0,Philippines,PH
4880,04/02/2020,4,2,2020,0,0,Philippines,PH
4881,03/02/2020,3,2,2020,0,0,Philippines,PH
4882,02/02/2020,2,2,2020,1,1,Philippines,PH
4883,01/02/2020,1,2,2020,0,0,Philippines,PH
4884,31/01/2020,31,1,2020,0,0,Philippines,PH
4885,30/01/2020,30,1,2020,1,0,Philippines,PH
4886,29/01/2020,29,1,2020,0,0,Philippines,PH
4887,28/01/2020,28,1,2020,0,0,Philippines,PH
4888,27/01/2020,27,1,2020,0,0,Philippines,PH
4889,26/01/2020,26,1,2020,0,0,Philippines,PH
4890,25/01/2020,25,1,2020,0,0,Philippines,PH
4891,24/01/2020,24,1,2020,0,0,Philippines,PH
4892,23/01/2020,23,1,2020,0,0,Philippines,PH
4893,22/01/2020,22,1,2020,0,0,Philippines,PH
4894,21/01/2020,21,1,2020,0,0,Philippines,PH
4895,20/01/2020,20,1,2020,0,0,Philippines,PH
4896,19/01/2020,19,1,2020,0,0,Philippines,PH
4897,18/01/2020,18,1,2020,0,0,Philippines,PH
4898,17/01/2020,17,1,2020,0,0,Philippines,PH
4899,16/01/2020,16,1,2020,0,0,Philippines,PH
4900,15/01/2020,15,1,2020,0,0,Philippines,PH
4901,14/01/2020,14,1,2020,0,0,Philippines,PH
4902,13/01/2020,13,1,2020,0,0,Philippines,PH
4903,12/01/2020,12,1,2020,0,0,Philippines,PH
4904,11/01/2020,11,1,2020,0,0,Philippines,PH
4905,10/01/2020,10,1,2020,0,0,Philippines,PH
4906,09/01/2020,9,1,2020,0,0,Philippines,PH
4907,08/01/2020,8,1,2020,0,0,Philippines,PH
4908,07/01/2020,7,1,2020,0,0,Philippines,PH
4909,06/01/2020,6,1,2020,0,0,Philippines,PH
4910,05/01/2020,5,1,2020,0,0,Philippines,PH
4911,04/01/2020,4,1,2020,0,0,Philippines,PH
4912,03/01/2020,3,1,2020,0,0,Philippines,PH
4913,02/01/2020,2,1,2020,0,0,Philippines,PH
4914,01/01/2020,1,1,2020,0,0,Philippines,PH
4915,31/12/2019,31,12,2019,0,0,Philippines,PH
4916,24/03/2020,24,3,2020,115,1,Poland,PL
4917,23/03/2020,23,3,2020,98,2,Poland,PL
4918,22/03/2020,22,3,2020,111,0,Poland,PL
4919,21/03/2020,21,3,2020,70,0,Poland,PL
4920,20/03/2020,20,3,2020,68,0,Poland,PL
4921,19/03/2020,19,3,2020,49,0,Poland,PL
4922,18/03/2020,18,3,2020,61,1,Poland,PL
4923,17/03/2020,17,3,2020,52,1,Poland,PL
4924,16/03/2020,16,3,2020,21,0,Poland,PL
4925,15/03/2020,15,3,2020,36,1,Poland,PL
4926,14/03/2020,14,3,2020,19,1,Poland,PL
4927,13/03/2020,13,3,2020,18,1,Poland,PL
4928,12/03/2020,12,3,2020,9,0,Poland,PL
4929,11/03/2020,11,3,2020,5,0,Poland,PL
4930,10/03/2020,10,3,2020,6,0,Poland,PL
4931,09/03/2020,9,3,2020,5,0,Poland,PL
4932,08/03/2020,8,3,2020,1,0,Poland,PL
4933,07/03/2020,7,3,2020,4,0,Poland,PL
4934,04/03/2020,4,3,2020,1,0,Poland,PL
4935,24/03/2020,24,3,2020,460,9,Portugal,PT
4936,23/03/2020,23,3,2020,320,2,Portugal,PT
4937,22/03/2020,22,3,2020,260,6,Portugal,PT
4938,21/03/2020,21,3,2020,235,3,Portugal,PT
4939,20/03/2020,20,3,2020,143,1,Portugal,PT
4940,19/03/2020,19,3,2020,194,1,Portugal,PT
4941,18/03/2020,18,3,2020,117,1,Portugal,PT
4942,17/03/2020,17,3,2020,86,0,Portugal,PT
4943,16/03/2020,16,3,2020,76,0,Portugal,PT
4944,15/03/2020,15,3,2020,57,0,Portugal,PT
4945,14/03/2020,14,3,2020,34,0,Portugal,PT
4946,13/03/2020,13,3,2020,19,0,Portugal,PT
4947,12/03/2020,12,3,2020,18,0,Portugal,PT
4948,11/03/2020,11,3,2020,2,0,Portugal,PT
4949,10/03/2020,10,3,2020,9,0,Portugal,PT
4950,09/03/2020,9,3,2020,9,0,Portugal,PT
4951,08/03/2020,8,3,2020,8,0,Portugal,PT
4952,07/03/2020,7,3,2020,4,0,Portugal,PT
4953,06/03/2020,6,3,2020,4,0,Portugal,PT
4954,05/03/2020,5,3,2020,1,0,Portugal,PT
4955,04/03/2020,4,3,2020,2,0,Portugal,PT
4956,03/03/2020,3,3,2020,2,0,Portugal,PT
4957,24/03/2020,24,3,2020,7,0,Qatar,QA
4958,23/03/2020,23,3,2020,13,0,Qatar,QA
4959,22/03/2020,22,3,2020,11,0,Qatar,QA
4960,21/03/2020,21,3,2020,10,0,Qatar,QA
4961,20/03/2020,20,3,2020,8,0,Qatar,QA
4962,19/03/2020,19,3,2020,10,0,Qatar,QA
4963,18/03/2020,18,3,2020,3,0,Qatar,QA
4964,17/03/2020,17,3,2020,38,0,Qatar,QA
4965,16/03/2020,16,3,2020,64,0,Qatar,QA
4966,15/03/2020,15,3,2020,17,0,Qatar,QA
4967,14/03/2020,14,3,2020,58,0,Qatar,QA
4968,12/03/2020,12,3,2020,238,0,Qatar,QA
4969,11/03/2020,11,3,2020,6,0,Qatar,QA
4970,10/03/2020,10,3,2020,3,0,Qatar,QA
4971,09/03/2020,9,3,2020,3,0,Qatar,QA
4972,08/03/2020,8,3,2020,1,0,Qatar,QA
4973,07/03/2020,7,3,2020,3,0,Qatar,QA
4974,04/03/2020,4,3,2020,5,0,Qatar,QA
4975,02/03/2020,2,3,2020,2,0,Qatar,QA
4976,01/03/2020,1,3,2020,1,0,Qatar,QA
4977,29/02/2020,29,2,2020,0,0,Qatar,QA
4978,28/02/2020,28,2,2020,0,0,Qatar,QA
4979,27/02/2020,27,2,2020,0,0,Qatar,QA
4980,26/02/2020,26,2,2020,0,0,Qatar,QA
4981,25/02/2020,25,2,2020,0,0,Qatar,QA
4982,24/02/2020,24,2,2020,0,0,Qatar,QA
4983,23/02/2020,23,2,2020,0,0,Qatar,QA
4984,22/02/2020,22,2,2020,0,0,Qatar,QA
4985,21/02/2020,21,2,2020,0,0,Qatar,QA
4986,20/02/2020,20,2,2020,0,0,Qatar,QA
4987,19/02/2020,19,2,2020,0,0,Qatar,QA
4988,18/02/2020,18,2,2020,0,0,Qatar,QA
4989,17/02/2020,17,2,2020,0,0,Qatar,QA
4990,16/02/2020,16,2,2020,0,0,Qatar,QA
4991,15/02/2020,15,2,2020,0,0,Qatar,QA
4992,14/02/2020,14,2,2020,0,0,Qatar,QA
4993,13/02/2020,13,2,2020,0,0,Qatar,QA
4994,12/02/2020,12,2,2020,0,0,Qatar,QA
4995,11/02/2020,11,2,2020,0,0,Qatar,QA
4996,10/02/2020,10,2,2020,0,0,Qatar,QA
4997,09/02/2020,9,2,2020,0,0,Qatar,QA
4998,08/02/2020,8,2,2020,0,0,Qatar,QA
4999,07/02/2020,7,2,2020,0,0,Qatar,QA
5000,06/02/2020,6,2,2020,0,0,Qatar,QA
5001,05/02/2020,5,2,2020,0,0,Qatar,QA
5002,04/02/2020,4,2,2020,0,0,Qatar,QA
5003,03/02/2020,3,2,2020,0,0,Qatar,QA
5004,02/02/2020,2,2,2020,0,0,Qatar,QA
5005,01/02/2020,1,2,2020,0,0,Qatar,QA
5006,31/01/2020,31,1,2020,0,0,Qatar,QA
5007,30/01/2020,30,1,2020,0,0,Qatar,QA
5008,29/01/2020,29,1,2020,0,0,Qatar,QA
5009,28/01/2020,28,1,2020,0,0,Qatar,QA
5010,27/01/2020,27,1,2020,0,0,Qatar,QA
5011,26/01/2020,26,1,2020,0,0,Qatar,QA
5012,25/01/2020,25,1,2020,0,0,Qatar,QA
5013,24/01/2020,24,1,2020,0,0,Qatar,QA
5014,23/01/2020,23,1,2020,0,0,Qatar,QA
5015,22/01/2020,22,1,2020,0,0,Qatar,QA
5016,21/01/2020,21,1,2020,0,0,Qatar,QA
5017,20/01/2020,20,1,2020,0,0,Qatar,QA
5018,19/01/2020,19,1,2020,0,0,Qatar,QA
5019,18/01/2020,18,1,2020,0,0,Qatar,QA
5020,17/01/2020,17,1,2020,0,0,Qatar,QA
5021,16/01/2020,16,1,2020,0,0,Qatar,QA
5022,15/01/2020,15,1,2020,0,0,Qatar,QA
5023,14/01/2020,14,1,2020,0,0,Qatar,QA
5024,13/01/2020,13,1,2020,0,0,Qatar,QA
5025,12/01/2020,12,1,2020,0,0,Qatar,QA
5026,11/01/2020,11,1,2020,0,0,Qatar,QA
5027,10/01/2020,10,1,2020,0,0,Qatar,QA
5028,09/01/2020,9,1,2020,0,0,Qatar,QA
5029,08/01/2020,8,1,2020,0,0,Qatar,QA
5030,07/01/2020,7,1,2020,0,0,Qatar,QA
5031,06/01/2020,6,1,2020,0,0,Qatar,QA
5032,05/01/2020,5,1,2020,0,0,Qatar,QA
5033,04/01/2020,4,1,2020,0,0,Qatar,QA
5034,03/01/2020,3,1,2020,0,0,Qatar,QA
5035,02/01/2020,2,1,2020,0,0,Qatar,QA
5036,01/01/2020,1,1,2020,0,0,Qatar,QA
5037,31/12/2019,31,12,2019,0,0,Qatar,QA
5038,24/03/2020,24,3,2020,143,5,Romania,RO
5039,23/03/2020,23,3,2020,66,2,Romania,RO
5040,22/03/2020,22,3,2020,59,0,Romania,RO
5041,21/03/2020,21,3,2020,31,0,Romania,RO
5042,20/03/2020,20,3,2020,17,0,Romania,RO
5043,19/03/2020,19,3,2020,43,0,Romania,RO
5044,18/03/2020,18,3,2020,33,0,Romania,RO
5045,17/03/2020,17,3,2020,45,0,Romania,RO
5046,16/03/2020,16,3,2020,26,0,Romania,RO
5047,15/03/2020,15,3,2020,24,0,Romania,RO
5048,14/03/2020,14,3,2020,25,0,Romania,RO
5049,13/03/2020,13,3,2020,19,0,Romania,RO
5050,12/03/2020,12,3,2020,20,0,Romania,RO
5051,11/03/2020,11,3,2020,8,0,Romania,RO
5052,10/03/2020,10,3,2020,2,0,Romania,RO
5053,09/03/2020,9,3,2020,2,0,Romania,RO
5054,08/03/2020,8,3,2020,6,0,Romania,RO
5055,07/03/2020,7,3,2020,1,0,Romania,RO
5056,06/03/2020,6,3,2020,2,0,Romania,RO
5057,04/03/2020,4,3,2020,1,0,Romania,RO
5058,02/03/2020,2,3,2020,0,0,Romania,RO
5059,01/03/2020,1,3,2020,0,0,Romania,RO
5060,29/02/2020,29,2,2020,2,0,Romania,RO
5061,28/02/2020,28,2,2020,0,0,Romania,RO
5062,27/02/2020,27,2,2020,1,0,Romania,RO
5063,26/02/2020,26,2,2020,0,0,Romania,RO
5064,25/02/2020,25,2,2020,0,0,Romania,RO
5065,24/02/2020,24,2,2020,0,0,Romania,RO
5066,23/02/2020,23,2,2020,0,0,Romania,RO
5067,22/02/2020,22,2,2020,0,0,Romania,RO
5068,21/02/2020,21,2,2020,0,0,Romania,RO
5069,20/02/2020,20,2,2020,0,0,Romania,RO
5070,19/02/2020,19,2,2020,0,0,Romania,RO
5071,18/02/2020,18,2,2020,0,0,Romania,RO
5072,17/02/2020,17,2,2020,0,0,Romania,RO
5073,16/02/2020,16,2,2020,0,0,Romania,RO
5074,15/02/2020,15,2,2020,0,0,Romania,RO
5075,14/02/2020,14,2,2020,0,0,Romania,RO
5076,13/02/2020,13,2,2020,0,0,Romania,RO
5077,12/02/2020,12,2,2020,0,0,Romania,RO
5078,11/02/2020,11,2,2020,0,0,Romania,RO
5079,10/02/2020,10,2,2020,0,0,Romania,RO
5080,09/02/2020,9,2,2020,0,0,Romania,RO
5081,08/02/2020,8,2,2020,0,0,Romania,RO
5082,07/02/2020,7,2,2020,0,0,Romania,RO
5083,06/02/2020,6,2,2020,0,0,Romania,RO
5084,05/02/2020,5,2,2020,0,0,Romania,RO
5085,04/02/2020,4,2,2020,0,0,Romania,RO
5086,03/02/2020,3,2,2020,0,0,Romania,RO
5087,02/02/2020,2,2,2020,0,0,Romania,RO
5088,01/02/2020,1,2,2020,0,0,Romania,RO
5089,31/01/2020,31,1,2020,0,0,Romania,RO
5090,30/01/2020,30,1,2020,0,0,Romania,RO
5091,29/01/2020,29,1,2020,0,0,Romania,RO
5092,28/01/2020,28,1,2020,0,0,Romania,RO
5093,27/01/2020,27,1,2020,0,0,Romania,RO
5094,26/01/2020,26,1,2020,0,0,Romania,RO
5095,25/01/2020,25,1,2020,0,0,Romania,RO
5096,24/01/2020,24,1,2020,0,0,Romania,RO
5097,23/01/2020,23,1,2020,0,0,Romania,RO
5098,22/01/2020,22,1,2020,0,0,Romania,RO
5099,21/01/2020,21,1,2020,0,0,Romania,RO
5100,20/01/2020,20,1,2020,0,0,Romania,RO
5101,19/01/2020,19,1,2020,0,0,Romania,RO
5102,18/01/2020,18,1,2020,0,0,Romania,RO
5103,17/01/2020,17,1,2020,0,0,Romania,RO
5104,16/01/2020,16,1,2020,0,0,Romania,RO
5105,15/01/2020,15,1,2020,0,0,Romania,RO
5106,14/01/2020,14,1,2020,0,0,Romania,RO
5107,13/01/2020,13,1,2020,0,0,Romania,RO
5108,12/01/2020,12,1,2020,0,0,Romania,RO
5109,11/01/2020,11,1,2020,0,0,Romania,RO
5110,10/01/2020,10,1,2020,0,0,Romania,RO
5111,09/01/2020,9,1,2020,0,0,Romania,RO
5112,08/01/2020,8,1,2020,0,0,Romania,RO
5113,07/01/2020,7,1,2020,0,0,Romania,RO
5114,06/01/2020,6,1,2020,0,0,Romania,RO
5115,05/01/2020,5,1,2020,0,0,Romania,RO
5116,04/01/2020,4,1,2020,0,0,Romania,RO
5117,03/01/2020,3,1,2020,0,0,Romania,RO
5118,02/01/2020,2,1,2020,0,0,Romania,RO
5119,01/01/2020,1,1,2020,0,0,Romania,RO
5120,31/12/2019,31,12,2019,0,0,Romania,RO
5121,24/03/2020,24,3,2020,0,0,Russia,RU
5122,23/03/2020,23,3,2020,132,0,Russia,RU
5123,22/03/2020,22,3,2020,53,0,Russia,RU
5124,21/03/2020,21,3,2020,54,0,Russia,RU
5125,20/03/2020,20,3,2020,52,0,Russia,RU
5126,19/03/2020,19,3,2020,33,0,Russia,RU
5127,18/03/2020,18,3,2020,21,0,Russia,RU
5128,17/03/2020,17,3,2020,30,0,Russia,RU
5129,16/03/2020,16,3,2020,4,0,Russia,RU
5130,15/03/2020,15,3,2020,14,0,Russia,RU
5131,14/03/2020,14,3,2020,15,0,Russia,RU
5132,13/03/2020,13,3,2020,5,0,Russia,RU
5133,12/03/2020,12,3,2020,15,0,Russia,RU
5134,10/03/2020,10,3,2020,0,0,Russia,RU
5135,07/03/2020,7,3,2020,6,0,Russia,RU
5136,04/03/2020,4,3,2020,1,0,Russia,RU
5137,03/03/2020,3,3,2020,1,0,Russia,RU
5138,02/03/2020,2,3,2020,0,0,Russia,RU
5139,01/03/2020,1,3,2020,0,0,Russia,RU
5140,29/02/2020,29,2,2020,0,0,Russia,RU
5141,28/02/2020,28,2,2020,0,0,Russia,RU
5142,27/02/2020,27,2,2020,0,0,Russia,RU
5143,26/02/2020,26,2,2020,0,0,Russia,RU
5144,25/02/2020,25,2,2020,0,0,Russia,RU
5145,24/02/2020,24,2,2020,0,0,Russia,RU
5146,23/02/2020,23,2,2020,0,0,Russia,RU
5147,22/02/2020,22,2,2020,0,0,Russia,RU
5148,21/02/2020,21,2,2020,0,0,Russia,RU
5149,20/02/2020,20,2,2020,0,0,Russia,RU
5150,19/02/2020,19,2,2020,0,0,Russia,RU
5151,18/02/2020,18,2,2020,0,0,Russia,RU
5152,17/02/2020,17,2,2020,0,0,Russia,RU
5153,16/02/2020,16,2,2020,0,0,Russia,RU
5154,15/02/2020,15,2,2020,0,0,Russia,RU
5155,14/02/2020,14,2,2020,0,0,Russia,RU
5156,13/02/2020,13,2,2020,0,0,Russia,RU
5157,12/02/2020,12,2,2020,0,0,Russia,RU
5158,11/02/2020,11,2,2020,0,0,Russia,RU
5159,10/02/2020,10,2,2020,0,0,Russia,RU
5160,09/02/2020,9,2,2020,0,0,Russia,RU
5161,08/02/2020,8,2,2020,0,0,Russia,RU
5162,07/02/2020,7,2,2020,0,0,Russia,RU
5163,06/02/2020,6,2,2020,0,0,Russia,RU
5164,05/02/2020,5,2,2020,0,0,Russia,RU
5165,04/02/2020,4,2,2020,0,0,Russia,RU
5166,03/02/2020,3,2,2020,0,0,Russia,RU
5167,02/02/2020,2,2,2020,0,0,Russia,RU
5168,01/02/2020,1,2,2020,2,0,Russia,RU
5169,31/01/2020,31,1,2020,0,0,Russia,RU
5170,30/01/2020,30,1,2020,0,0,Russia,RU
5171,29/01/2020,29,1,2020,0,0,Russia,RU
5172,28/01/2020,28,1,2020,0,0,Russia,RU
5173,27/01/2020,27,1,2020,0,0,Russia,RU
5174,26/01/2020,26,1,2020,0,0,Russia,RU
5175,25/01/2020,25,1,2020,0,0,Russia,RU
5176,24/01/2020,24,1,2020,0,0,Russia,RU
5177,23/01/2020,23,1,2020,0,0,Russia,RU
5178,22/01/2020,22,1,2020,0,0,Russia,RU
5179,21/01/2020,21,1,2020,0,0,Russia,RU
5180,20/01/2020,20,1,2020,0,0,Russia,RU
5181,19/01/2020,19,1,2020,0,0,Russia,RU
5182,18/01/2020,18,1,2020,0,0,Russia,RU
5183,17/01/2020,17,1,2020,0,0,Russia,RU
5184,16/01/2020,16,1,2020,0,0,Russia,RU
5185,15/01/2020,15,1,2020,0,0,Russia,RU
5186,14/01/2020,14,1,2020,0,0,Russia,RU
5187,13/01/2020,13,1,2020,0,0,Russia,RU
5188,12/01/2020,12,1,2020,0,0,Russia,RU
5189,11/01/2020,11,1,2020,0,0,Russia,RU
5190,10/01/2020,10,1,2020,0,0,Russia,RU
5191,09/01/2020,9,1,2020,0,0,Russia,RU
5192,08/01/2020,8,1,2020,0,0,Russia,RU
5193,07/01/2020,7,1,2020,0,0,Russia,RU
5194,06/01/2020,6,1,2020,0,0,Russia,RU
5195,05/01/2020,5,1,2020,0,0,Russia,RU
5196,04/01/2020,4,1,2020,0,0,Russia,RU
5197,03/01/2020,3,1,2020,0,0,Russia,RU
5198,02/01/2020,2,1,2020,0,0,Russia,RU
5199,01/01/2020,1,1,2020,0,0,Russia,RU
5200,31/12/2019,31,12,2019,0,0,Russia,RU
5201,24/03/2020,24,3,2020,17,0,Rwanda,RW
5202,23/03/2020,23,3,2020,2,0,Rwanda,RW
5203,22/03/2020,22,3,2020,0,0,Rwanda,RW
5204,21/03/2020,21,3,2020,6,0,Rwanda,RW
5205,20/03/2020,20,3,2020,0,0,Rwanda,RW
5206,19/03/2020,19,3,2020,4,0,Rwanda,RW
5207,18/03/2020,18,3,2020,2,0,Rwanda,RW
5208,17/03/2020,17,3,2020,0,0,Rwanda,RW
5209,16/03/2020,16,3,2020,4,0,Rwanda,RW
5210,15/03/2020,15,3,2020,1,0,Rwanda,RW
5211,24/03/2020,24,3,2020,0,0,Saint_Lucia,LC
5212,23/03/2020,23,3,2020,0,0,Saint_Lucia,LC
5213,22/03/2020,22,3,2020,0,0,Saint_Lucia,LC
5214,21/03/2020,21,3,2020,0,0,Saint_Lucia,LC
5215,20/03/2020,20,3,2020,0,0,Saint_Lucia,LC
5216,19/03/2020,19,3,2020,0,0,Saint_Lucia,LC
5217,18/03/2020,18,3,2020,0,0,Saint_Lucia,LC
5218,17/03/2020,17,3,2020,0,0,Saint_Lucia,LC
5219,16/03/2020,16,3,2020,0,0,Saint_Lucia,LC
5220,15/03/2020,15,3,2020,2,0,Saint_Lucia,LC
5221,13/03/2020,13,3,2020,1,0,Saint_Vincent_and_the_Grenadines,VC
5222,24/03/2020,24,3,2020,36,0,San_Marino,SM
5223,23/03/2020,23,3,2020,0,0,San_Marino,SM
5224,22/03/2020,22,3,2020,0,6,San_Marino,SM
5225,21/03/2020,21,3,2020,25,0,San_Marino,SM
5226,20/03/2020,20,3,2020,17,0,San_Marino,SM
5227,19/03/2020,19,3,2020,5,3,San_Marino,SM
5228,18/03/2020,18,3,2020,2,2,San_Marino,SM
5229,17/03/2020,17,3,2020,4,2,San_Marino,SM
5230,16/03/2020,16,3,2020,6,2,San_Marino,SM
5231,15/03/2020,15,3,2020,19,0,San_Marino,SM
5232,14/03/2020,14,3,2020,6,0,San_Marino,SM
5233,13/03/2020,13,3,2020,1,2,San_Marino,SM
5234,12/03/2020,12,3,2020,4,1,San_Marino,SM
5235,11/03/2020,11,3,2020,13,0,San_Marino,SM
5236,10/03/2020,10,3,2020,12,1,San_Marino,SM
5237,09/03/2020,9,3,2020,11,0,San_Marino,SM
5238,08/03/2020,8,3,2020,3,0,San_Marino,SM
5239,07/03/2020,7,3,2020,1,0,San_Marino,SM
5240,06/03/2020,6,3,2020,7,0,San_Marino,SM
5241,05/03/2020,5,3,2020,5,0,San_Marino,SM
5242,04/03/2020,4,3,2020,2,0,San_Marino,SM
5243,02/03/2020,2,3,2020,7,1,San_Marino,SM
5244,01/03/2020,1,3,2020,0,0,San_Marino,SM
5245,29/02/2020,29,2,2020,0,0,San_Marino,SM
5246,28/02/2020,28,2,2020,1,0,San_Marino,SM
5247,27/02/2020,27,2,2020,0,0,San_Marino,SM
5248,26/02/2020,26,2,2020,0,0,San_Marino,SM
5249,25/02/2020,25,2,2020,0,0,San_Marino,SM
5250,24/02/2020,24,2,2020,0,0,San_Marino,SM
5251,23/02/2020,23,2,2020,0,0,San_Marino,SM
5252,22/02/2020,22,2,2020,0,0,San_Marino,SM
5253,21/02/2020,21,2,2020,0,0,San_Marino,SM
5254,20/02/2020,20,2,2020,0,0,San_Marino,SM
5255,19/02/2020,19,2,2020,0,0,San_Marino,SM
5256,18/02/2020,18,2,2020,0,0,San_Marino,SM
5257,17/02/2020,17,2,2020,0,0,San_Marino,SM
5258,16/02/2020,16,2,2020,0,0,San_Marino,SM
5259,15/02/2020,15,2,2020,0,0,San_Marino,SM
5260,14/02/2020,14,2,2020,0,0,San_Marino,SM
5261,13/02/2020,13,2,2020,0,0,San_Marino,SM
5262,12/02/2020,12,2,2020,0,0,San_Marino,SM
5263,11/02/2020,11,2,2020,0,0,San_Marino,SM
5264,10/02/2020,10,2,2020,0,0,San_Marino,SM
5265,09/02/2020,9,2,2020,0,0,San_Marino,SM
5266,08/02/2020,8,2,2020,0,0,San_Marino,SM
5267,07/02/2020,7,2,2020,0,0,San_Marino,SM
5268,06/02/2020,6,2,2020,0,0,San_Marino,SM
5269,05/02/2020,5,2,2020,0,0,San_Marino,SM
5270,04/02/2020,4,2,2020,0,0,San_Marino,SM
5271,03/02/2020,3,2,2020,0,0,San_Marino,SM
5272,02/02/2020,2,2,2020,0,0,San_Marino,SM
5273,01/02/2020,1,2,2020,0,0,San_Marino,SM
5274,31/01/2020,31,1,2020,0,0,San_Marino,SM
5275,30/01/2020,30,1,2020,0,0,San_Marino,SM
5276,29/01/2020,29,1,2020,0,0,San_Marino,SM
5277,28/01/2020,28,1,2020,0,0,San_Marino,SM
5278,27/01/2020,27,1,2020,0,0,San_Marino,SM
5279,26/01/2020,26,1,2020,0,0,San_Marino,SM
5280,25/01/2020,25,1,2020,0,0,San_Marino,SM
5281,24/01/2020,24,1,2020,0,0,San_Marino,SM
5282,23/01/2020,23,1,2020,0,0,San_Marino,SM
5283,22/01/2020,22,1,2020,0,0,San_Marino,SM
5284,21/01/2020,21,1,2020,0,0,San_Marino,SM
5285,20/01/2020,20,1,2020,0,0,San_Marino,SM
5286,19/01/2020,19,1,2020,0,0,San_Marino,SM
5287,18/01/2020,18,1,2020,0,0,San_Marino,SM
5288,17/01/2020,17,1,2020,0,0,San_Marino,SM
5289,16/01/2020,16,1,2020,0,0,San_Marino,SM
5290,15/01/2020,15,1,2020,0,0,San_Marino,SM
5291,14/01/2020,14,1,2020,0,0,San_Marino,SM
5292,13/01/2020,13,1,2020,0,0,San_Marino,SM
5293,12/01/2020,12,1,2020,0,0,San_Marino,SM
5294,11/01/2020,11,1,2020,0,0,San_Marino,SM
5295,10/01/2020,10,1,2020,0,0,San_Marino,SM
5296,09/01/2020,9,1,2020,0,0,San_Marino,SM
5297,08/01/2020,8,1,2020,0,0,San_Marino,SM
5298,07/01/2020,7,1,2020,0,0,San_Marino,SM
5299,06/01/2020,6,1,2020,0,0,San_Marino,SM
5300,05/01/2020,5,1,2020,0,0,San_Marino,SM
5301,04/01/2020,4,1,2020,0,0,San_Marino,SM
5302,03/01/2020,3,1,2020,0,0,San_Marino,SM
5303,02/01/2020,2,1,2020,0,0,San_Marino,SM
5304,01/01/2020,1,1,2020,0,0,San_Marino,SM
5305,31/12/2019,31,12,2019,0,0,San_Marino,SM
5306,24/03/2020,24,3,2020,51,0,Saudi_Arabia,SA
5307,23/03/2020,23,3,2020,119,0,Saudi_Arabia,SA
5308,22/03/2020,22,3,2020,118,0,Saudi_Arabia,SA
5309,21/03/2020,21,3,2020,36,0,Saudi_Arabia,SA
5310,20/03/2020,20,3,2020,67,0,Saudi_Arabia,SA
5311,19/03/2020,19,3,2020,38,0,Saudi_Arabia,SA
5312,18/03/2020,18,3,2020,0,0,Saudi_Arabia,SA
5313,17/03/2020,17,3,2020,15,0,Saudi_Arabia,SA
5314,16/03/2020,16,3,2020,32,0,Saudi_Arabia,SA
5315,15/03/2020,15,3,2020,0,0,Saudi_Arabia,SA
5316,14/03/2020,14,3,2020,24,0,Saudi_Arabia,SA
5317,13/03/2020,13,3,2020,17,0,Saudi_Arabia,SA
5318,12/03/2020,12,3,2020,25,0,Saudi_Arabia,SA
5319,11/03/2020,11,3,2020,5,0,Saudi_Arabia,SA
5320,10/03/2020,10,3,2020,4,0,Saudi_Arabia,SA
5321,09/03/2020,9,3,2020,4,0,Saudi_Arabia,SA
5322,08/03/2020,8,3,2020,2,0,Saudi_Arabia,SA
5323,06/03/2020,6,3,2020,4,0,Saudi_Arabia,SA
5324,03/03/2020,3,3,2020,1,0,Saudi_Arabia,SA
5325,24/03/2020,24,3,2020,12,0,Senegal,SN
